Lead_ID,Name,Company,Industry,Annual_Revenue,Lead_Source,Status,Pages_Viewed,Email_Open_Rate,CTA_Clicks,Demo_Requested,Converted_to_Opportunity
00Q7VI7ZNUKCRTFFQP,Elizabeth Boyd,"Rojas, Bentley and Riley",Healthcare,8405718.96,Other,Open - Not Contacted,4,0.025,0,0,0
00QNAVCJCO3HZ6S3EQ,Christopher Williams,Sandoval PLC,Financial Services,6636828.57,Trade Show,Working - Contacted,7,0.24,0,1,0
00QBOJ7QH0SR7QM7GI,Judy Scott,Lucas Group,Financial Services,4355636.82,Purchased List,Working - Contacted,1,0.108,0,0,0
00QAREZU5FVRPTK67Q,Michael Hawkins,Watson-Kelley,Logistics,15903270.65,Web Download,Unqualified,11,0.213,0,0,0
00Q6MYH1RIUTQ8LODJ,Michelle Watkins,Williams-Ray,Logistics,3604842.21,Web Download,Working - Contacted,4,0.225,0,0,0
00QSAHGSB6LWPO5WW8,David Randall,"Higgins, Nguyen and Figueroa",Energy,24590668.89,Web,Converted,12,0.164,1,0,1
00QCCHDDHZZP1HJXJ7,Kaylee Stone,Silva-Ayala,Logistics,14002642.84,Email,Nurturing,7,0.292,0,0,0
00Q2TE8MYQ74WPY9DG,Daniel Rogers,Smith LLC,Software,6503745.1,Web,Open - Not Contacted,11,0.095,0,0,0
00Q7JLYYNC8KFJWALR,April Williams,"Garcia, Young and Parker",Software,927041.46,Web,Nurturing,4,0.155,0,0,0
00QLD0Q3P6S65GW6JC,Justin Preston,Oliver LLC,Manufacturing,10746835.46,Email,Unqualified,9,0.347,0,0,0
00Q6Q2ICK4U8MPD1T0,Brittany Martin,Lara Group,Financial Services,3901302.9,Trade Show,Open - Not Contacted,6,0.17,1,0,0
00QZF8Q52OI2L63UG1,Edgar Stevens,"Martinez, Lara and Simmons",Software,5130843.58,Web,Nurturing,10,0.112,0,0,0
00QK93TMMPKLXPT8U3,Shane Smith,Lopez-Wallace,Financial Services,5118640.21,Web,Working - Contacted,11,0.247,0,0,0
00QJ908NQ6TTLY7V2Z,Jason Davis,Austin-Norris,E-Commerce,7733766.38,Trade Show,Converted,9,0.189,1,1,1
00QZLVWLHHRIAW9Q0S,Teresa Randall,Proctor-Koch,Software,15968007.05,Web,Open - Not Contacted,8,0.126,1,0,0
00QRD2GBYHJCEZZWMI,Pamela Ray,Brock-Matthews,E-Commerce,5020126.9,Partner Referral,Open - Not Contacted,3,0.317,0,0,0
00QEL7JUK943HR8CLK,Brian Hines,"Torres, Ortega and Smith",Financial Services,8586787.51,Phone Inquiry,Unqualified,4,0.106,0,0,0
00Q5M85UM3QEXN2CF3,Shaun Morrison,"Martin, West and Horton",E-Commerce,12791607.63,Email,Nurturing,7,0.301,0,0,0
00Q4KOIKWAJHMLHWJE,Keith Obrien,Crawford-Brooks,Financial Services,38742446.2,Trade Show,Working - Contacted,6,0.166,0,0,0
00QYPJZ4RZZBC0Q81Q,Curtis Washington,"Sullivan, Henderson and Holmes",Manufacturing,28533552.41,Web,Working - Contacted,3,0.176,0,0,0
00QT34ZJLYOLKMNXM8,Robert Jones,Evans Group,Software,10166286.52,Web,Nurturing,7,0.155,1,0,0
00Q5C0MJLS1M9MNT3P,Kenneth Turner,Beasley-Hill,Software,595355.25,Partner Referral,Open - Not Contacted,3,0.282,0,0,0
00Q760Y0X4UEE54X76,Melissa Edwards,"Peterson, Barker and Ruiz",Financial Services,2003594.38,Phone Inquiry,Open - Not Contacted,2,0.229,0,0,0
00Q7M19IW1RY417Z1T,Henry Aguirre,Hendrix-Clark,Financial Services,4028379.78,Web,Working - Contacted,10,0.21,0,0,0
00QFDXNKL3NY1WIWTS,Tiffany Shaw,"Klein, Ramos and Williams",Financial Services,15650189.11,Web,Working - Contacted,12,0.116,0,0,0
00QU9PADU33MC0524E,Kathy Wilcox,Mann and Sons,Manufacturing,16585204.76,Trade Show,Nurturing,6,0.148,0,0,0
00Q24O5LFPW3LVMZ1W,Sharon Stone,Evans Group,Financial Services,1466897.72,Phone Inquiry,Working - Contacted,4,0.076,1,0,0
00QPGXM8406XH1EW6U,Eric Blanchard,"Daugherty, Smith and Morris",Software,13679343.58,Purchased List,Working - Contacted,1,0.073,0,0,0
00QNEFC96YYK3H9MSG,Shirley Martinez,Wells PLC,Education,1782233.45,Phone Inquiry,Open - Not Contacted,3,0.053,0,0,0
00QX0TAU5GGR9BHTPR,Mike Miller,Rodriguez-Cardenas,E-Commerce,9366088.61,Partner Referral,Open - Not Contacted,8,0.234,0,1,0
00Q3FDKO0AVUWHYGBU,Katelyn Woods,Hall-Moore,Logistics,6100572.04,Web,Open - Not Contacted,8,0.141,0,0,0
00QA021H9YWJVJK99F,Anthony Miller,"Mcconnell, Miller and Keller",Manufacturing,9862618.47,Web,Qualified,7,0.163,0,0,0
00Q2QNDCNFM9EM6L95,Angela Hall,Pineda and Sons,Manufacturing,1360535.76,Web,Qualified,8,0.098,0,0,0
00Q6CRHJ287G3U9YV2,Madison Casey,Thomas-Walter,E-Commerce,6270584.36,Email,Nurturing,5,0.297,0,0,0
00QALMRW2OW6JOA2ZC,Jason Kennedy,Franklin Inc,Nonprofit,1663453.24,Partner Referral,Unqualified,5,0.063,0,0,0
00Q90PWLGT5PEC8RQ7,Amanda Soto,Smith-Benson,Education,1889710.72,Purchased List,Working - Contacted,3,0.083,0,0,0
00QT7N60DNMTS2ID1G,Dalton Mcdonald,Medina Inc,Software,8360798.62,Phone Inquiry,Nurturing,3,0.013,0,0,0
00QVO49LCFF454CE9R,Benjamin Smith,Trujillo Group,E-Commerce,17881038.29,Web Download,Unqualified,9,0.34,1,0,0
00QP1E9PZAXS9ET6ZD,Amanda Hernandez,King-Martin,Education,688383.68,Phone Inquiry,Working - Contacted,8,0.069,1,0,0
00QEYKKUVL9KNAX70B,Jon Johnson,Ramos-Brown,Healthcare,5091633.24,Purchased List,Nurturing,2,0.015,0,0,0
00QIG6VZHHDO1TB7M6,Tammy Walker,"Bond, Hernandez and Schroeder",Software,1379088.52,Web Download,Open - Not Contacted,5,0.165,0,0,0
00QL5Y9LC435O7RN65,Jeremy Martin,Clark and Sons,Logistics,6669852.6,Phone Inquiry,Unqualified,4,0.144,1,0,0
00QB5TQO0V2MOENR87,Tyler Green,Fields-Lawrence,Software,5725938.7,Partner Referral,Qualified,4,0.188,0,1,0
00Q6ZZWU4D2UYMOCXA,Cheyenne Parker,"Cook, Jones and Reynolds",Software,6022579.12,Web,Converted,10,0.19,1,0,1
00QQB8JFE4EA7MDC4Y,Jonathan Chavez,Gilmore-Newton,Software,5105527.13,Other,Working - Contacted,5,0.14,0,0,0
00QEMAFWKB5KGTCYEM,Pamela Brady,"Carter, Booth and Adams",Financial Services,4172061.87,Partner Referral,Working - Contacted,3,0.152,0,0,0
00QNA6XTRRJDIYM5GC,Connor Sharp,Patterson-Holden,Nonprofit,496233.56,Email,Working - Contacted,4,0.255,0,0,0
00QP7MIN65SNVPEPUX,Gabriela Boone,Estrada-Wilcox,Education,14025603.43,Purchased List,Working - Contacted,1,0.108,0,0,0
00QCJIMZIEMR6ZA6H2,Richard Gonzalez,"Thomas, Gilbert and Jarvis",Software,3463112.56,Purchased List,Nurturing,1,0.13,0,0,0
00Q6AY49P9CO0RLQGS,Krista Bailey,Stephens Inc,Education,380145.52,Web,Working - Contacted,11,0.191,0,0,0
00QF40XFE6HP3AWLNQ,Kevin Washington,Taylor LLC,Financial Services,42308564.84,Email,Open - Not Contacted,7,0.23,1,0,0
00QTKCDJP1GTHJR4SR,Matthew Adams,Cannon PLC,Logistics,7170247.23,Partner Referral,Qualified,5,0.289,1,0,0
00QYNIPHY676T387LZ,Lauren Chapman,Mccoy-Gould,Healthcare,3590341.49,Web Download,Working - Contacted,8,0.25,0,0,0
00Q5PK4K731OPMCBIT,Thomas Potts,"Moore, Hernandez and Castillo",Manufacturing,12298665.11,Partner Referral,Open - Not Contacted,4,0.08,0,0,0
00QXQCM05AVF5I5SAF,Debbie Gutierrez,Johnson-Baker,Healthcare,5217647.69,Web,Qualified,5,0.138,1,1,0
00QEWSVWF5KN91UBWD,Samantha Pruitt,"Miller, Wilson and Hernandez",E-Commerce,2178327.54,Email,Converted,12,0.31,1,0,1
00Q6MVM5HGTUYZIC3A,Debra Thomas,"Sanders, Richardson and Conway",Healthcare,14547564.27,Web,Working - Contacted,5,0.112,0,0,0
00QDX54FZKYZ4NC5ZV,Jermaine Ali,"Davis, Wagner and Tucker",Healthcare,47278797.71,Email,Converted,8,0.282,2,0,1
00QS5MWWEHVHEYZ0KN,William Mcmahon,Perez-Mclaughlin,Education,1637913.26,Web Download,Working - Contacted,12,0.182,0,0,0
00QY87ZSM4KNOPC09C,Michael Gould,"Mills, Carrillo and Phillips",Financial Services,16028763.32,Web,Working - Contacted,7,0.188,1,0,0
00Q9Y9Y4VDJ9N25T8U,Jimmy Chambers,Dyer-Rogers,Nonprofit,314233.83,Phone Inquiry,Nurturing,4,0.01,0,0,0
00Q3U16ZM6VV4RQGET,Lauren Walker,Kline and Sons,Financial Services,13120738.17,Partner Referral,Converted,7,0.204,2,1,1
00Q8KTHROFHRH0VBVS,Andrea Hammond,"Hurley, Kidd and Wu",Healthcare,4378243.35,Partner Referral,Nurturing,6,0.192,1,0,0
00QNR7IVMQ4TCE55JJ,Tabitha Morris,"Morgan, Sullivan and Morgan",Software,2305702.43,Web Download,Converted,8,0.275,1,1,1
00QSBBJRYHU46NHW1V,Jose Wiley,"Prince, Scott and Aguilar",Education,762306.15,Web,Working - Contacted,10,0.137,0,0,0
00Q85PN3515HHQK0NO,Brandon Hayes,Ingram-Mclaughlin,Manufacturing,8023926.99,Email,Converted,9,0.387,0,1,1
00QO9GE52FDOYRLJOH,Eric Newman,Nunez-Mathis,Software,4115806.47,Trade Show,Converted,7,0.26,1,0,1
00QRRAVNKTN4Q5F00N,Brittney Hopkins,Colon-Wong,Manufacturing,11719219.81,Partner Referral,Open - Not Contacted,6,0.138,0,0,0
00Q41KLBOTOZKZNHBN,Donna Luna,"Lyons, Lee and Wilson",Healthcare,11731930.86,Partner Referral,Working - Contacted,3,0.205,0,0,0
00QR9PNHXCPINIYHUS,Matthew Webb,"Jackson, Turner and Nelson",Education,526944.38,Web,Working - Contacted,6,0.174,0,0,0
00Q48ERA83R4BIF67P,Billy Allen,"Hill, Holmes and Wilkins",Energy,27858771.7,Web Download,Open - Not Contacted,5,0.235,0,0,0
00Q0FKF9GC36F24NQ8,Amber Flores,"Luna, Thomas and Tucker",Financial Services,4990668.97,Web,Open - Not Contacted,3,0.229,0,0,0
00QPT7V4BI4VNEAZIX,Gregory Leblanc,"Mercado, Nelson and Ellis",Software,5462406.93,Phone Inquiry,Unqualified,1,0.111,0,0,0
00Q0Z0KHZMKSB8MX2D,Sarah Morrison,Edwards LLC,Software,6059933.14,Phone Inquiry,Working - Contacted,2,0.049,0,0,0
00QTH19VCNYM8SOT3L,Russell Hall MD,King PLC,Software,474426.43,Partner Referral,Open - Not Contacted,1,0.266,0,0,0
00Q0WQU5HN1TP22K27,Carolyn Johnson,"Anderson, Smith and Herman",Energy,4636089.73,Purchased List,Open - Not Contacted,1,0.044,0,1,0
00Q7MA26EH808QFN0O,Brittany Blackwell,Duncan-Russell,Financial Services,18931163.86,Web,Open - Not Contacted,7,0.169,0,0,0
00Q6T2XI1OXMM2KJLL,Glenn Manning,Marquez-Hess,Healthcare,3942289.15,Purchased List,Open - Not Contacted,3,0.099,0,0,0
00Q12Y2IPZQ5004ZGQ,Bethany Wilson,"Rangel, Crawford and Miller",Software,14513306.13,Partner Referral,Open - Not Contacted,2,0.12,0,0,0
00QRMYDUE2A89UKAJT,Kayla Collier,"Higgins, Jackson and Harmon",Logistics,11507830.38,Web Download,Working - Contacted,5,0.173,0,0,0
00QVWCCSV602X8CBY2,Katrina Harvey,"Shepard, Taylor and Roberts",Financial Services,8907340.44,Purchased List,Open - Not Contacted,1,0.01,0,0,0
00QR72WQ951JXPSUET,Mitchell Moore,Sims PLC,Software,1099431.64,Other,Working - Contacted,4,0.097,1,0,0
00QCYZTC9PDLIJBS21,Dale Howell,Rivas-Thomas,Energy,1090118.81,Web,Open - Not Contacted,5,0.222,0,0,0
00Q64CHQM0LR6SU9AK,Luis Green,"Moore, Murphy and Hall",Manufacturing,7992946.8,Phone Inquiry,Qualified,3,0.107,0,0,0
00QSRYZF4DKZXF6SXA,Patricia Leach,"Vazquez, Kelley and Thomas",Financial Services,6260689.15,Web Download,Converted,16,0.259,3,0,1
00QQM7NT9SEMK7RWQI,Gregory Waller,Diaz PLC,Software,10406851.01,Phone Inquiry,Nurturing,6,0.085,0,0,0
00Q5K96AVQEQMT959P,Christine Gill,Campbell-Jacobs,E-Commerce,9811113.21,Email,Open - Not Contacted,9,0.2,1,0,0
00QNTOVAVFYUQ2EZ4H,Katrina Mejia,"Evans, Reese and Lopez",E-Commerce,2853843.18,Purchased List,Open - Not Contacted,1,0.101,0,0,0
00QJ5L6VGZW3KWBBUR,Margaret Dixon,"Rodriguez, Floyd and Li",Software,1259247.08,Partner Referral,Nurturing,6,0.287,0,0,0
00Q6Q7FVQYERT0IHED,Jimmy Taylor,"Martinez, Carroll and Austin",Financial Services,3827002.79,Other,Working - Contacted,3,0.109,0,0,0
00QZXADUWBV9XWP5BJ,James Hernandez,Castro PLC,Software,20973271.48,Web,Open - Not Contacted,4,0.269,0,0,0
00QLABXORJP0A9FZWH,Ashley Farrell,Thomas-Gomez,Logistics,1815074.13,Web,Open - Not Contacted,2,0.158,0,0,0
00QDABO30EM10J1GAE,Charles Harris,Ramos-Reed,Manufacturing,948487.51,Web,Qualified,3,0.122,0,0,0
00QGMC66QCDVOXKRBN,Drew Anderson,Harrell-Church,Nonprofit,651278.48,Web,Converted,6,0.154,3,0,1
00QM252GI06GHJ6WS8,Melissa Massey,"Williams, Andrews and Chapman",Software,8466599.74,Web,Working - Contacted,8,0.093,0,0,0
00Q0N0HHTIGPY306CA,Kimberly Bell,Henry-Guerrero,Energy,12457972.52,Web,Nurturing,7,0.173,0,0,0
00QKZZEUKM1FED3WV9,Allison Fritz,Cain-Mccann,E-Commerce,10337219.25,Web Download,Converted,14,0.252,1,0,1
00QE4I1QJX4CS5NMUV,Christian Sandoval,"Durham, Carr and Bridges",Healthcare,8341748.58,Web Download,Open - Not Contacted,9,0.252,1,0,0
00Q36VM4OMRWYQSGQJ,Amanda Johnson,Garcia and Sons,Manufacturing,22691230.42,Email,Converted,10,0.293,2,0,1
00Q7QQ3428MRVFZTS1,Shelby Mullins,"Hays, Burns and Smith",Manufacturing,4278047.85,Web Download,Open - Not Contacted,12,0.284,0,0,0
00QI86T24FORW08CGT,Rachel Garcia,Brooks PLC,Manufacturing,3134442.55,Web,Open - Not Contacted,4,0.125,0,0,0
00QMH1E0BDHTE7MUT9,Eric Wade,Bennett PLC,Manufacturing,23025544.13,Web,Nurturing,7,0.117,0,0,0
00QFC7WZEJ4WS8MZUK,Bradley Rubio,Brown-Zimmerman,Logistics,8503077.61,Web,Nurturing,6,0.174,0,0,0
00QLRZE2T9Z88JTTYT,Dillon Turner,Brown-Griffin,Software,15075147.02,Partner Referral,Converted,6,0.23,1,0,1
00Q2Q18C4RXPG5TDRJ,Cassandra Valenzuela,Myers-Carpenter,Financial Services,8022256.83,Other,Unqualified,2,0.111,0,0,0
00QILRJN2BYT1R49E8,Cynthia Ali,Richardson-Ramos,Software,1142331.96,Phone Inquiry,Working - Contacted,3,0.071,0,0,0
00QQ4XPMTXGNSE88A0,April Washington,"Burke, Gonzalez and Jones",Software,3229178.76,Web Download,Converted,7,0.247,3,1,1
00QX33Z1FILY246WZN,Garrett Booth,Sweeney and Sons,Healthcare,690784.52,Email,Open - Not Contacted,7,0.242,2,0,0
00QPVBZHFX7H8V1HKG,Thomas Stark,"Benjamin, Watts and Cooke",Software,4002817.94,Purchased List,Nurturing,2,0.044,1,0,0
00Q0GTW1M3XWA76Z9P,Michael Thomas,Garcia LLC,Logistics,516859.55,Phone Inquiry,Open - Not Contacted,2,0.19,0,0,0
00QQ0QN2MWY1KF0O42,Melanie Rodriguez,Johnson-George,Software,10216956.78,Trade Show,Open - Not Contacted,6,0.14,0,0,0
00Q173OR1YM7XBNVL9,Bryan Phillips,Knight Group,Software,8729147.81,Web,Working - Contacted,6,0.173,0,0,0
00QQ64TSG076NDQ96P,Stephen Gallagher,Collins-Douglas,Manufacturing,10615122.95,Email,Converted,6,0.37,2,0,1
00QRLKTYQ548Z5TU3C,Stacey Johnston,Clark LLC,Software,2619552.48,Email,Open - Not Contacted,4,0.337,0,0,0
00QGAP0UI650ZV79PL,Brooke Taylor,Williams LLC,Healthcare,2526492.49,Web,Qualified,4,0.123,1,1,0
00Q5PQQQTP7S9HFHD9,Carlos Romero,Parks PLC,Financial Services,9013359.99,Email,Converted,8,0.205,1,0,1
00QJIIPK4EN8EAMY5I,Cassandra Gaines,"Fields, Morgan and Jones",Financial Services,2255067.97,Web,Converted,12,0.111,1,1,1
00Q2D3KVP83INPH0SN,Cody Smith,"Munoz, Velasquez and Gallegos",Energy,2271736.07,Email,Unqualified,7,0.336,2,0,0
00Q0UJ5P7LNP1X33X3,Teresa Lee,Melton Group,Financial Services,4755046.42,Web Download,Open - Not Contacted,6,0.276,0,1,0
00QFZDNK8D255NFJLS,Jenna Long,Steele and Sons,Financial Services,4947238.72,Email,Converted,11,0.339,2,0,1
00QJJ808EVBC58E7ZT,Christopher Padilla,Reynolds LLC,Software,7455011.6,Web,Open - Not Contacted,9,0.2,1,0,0
00Q18272UDHIR4H49K,Haley Hernandez,Smith Inc,Logistics,2602326.8,Email,Nurturing,6,0.312,0,0,0
00Q4R9DV7JAUAZD6KT,Jennifer Wagner,Frye-Walters,Education,10029096.78,Web,Working - Contacted,9,0.105,0,0,0
00QM81G6UCELL60YDI,Katherine Wilson,Frey LLC,E-Commerce,4361092.49,Trade Show,Open - Not Contacted,5,0.103,1,0,0
00QFW2KPSAWRI4ATPO,Thomas Allen,Franklin and Sons,Manufacturing,2433704.43,Web,Converted,12,0.107,0,0,1
00QDUMHCS5B4Y9LH1H,Amber Greene,Baker Inc,Education,1599301.29,Web,Unqualified,7,0.135,0,0,0
00QMJUPRCKQT2LHN2A,Elizabeth Fowler,"Orr, Smith and Abbott",Logistics,12809263.23,Web,Converted,12,0.138,1,0,1
00Q4F4EZY9SR7XB7XM,Randall Kirk,Rojas-Carter,Healthcare,9656322.52,Web Download,Converted,11,0.277,1,1,1
00QCWM1KIP4R81DTFJ,Michael Kennedy,Martinez PLC,Manufacturing,13591975.83,Web,Working - Contacted,7,0.148,1,0,0
00QMJJ49F0EQSXBEZY,Leslie Camacho,"West, Fletcher and Romero",Logistics,7546121.59,Web,Nurturing,10,0.085,0,0,0
00QBSK6X7H972A6ZWQ,Gregory Matthews,Cook-Mendez,Financial Services,1904344.58,Partner Referral,Working - Contacted,2,0.229,0,0,0
00QYD96N9I2ZELD18X,Misty White,"Johnson, White and Villanueva",Healthcare,10081692.06,Web,Open - Not Contacted,2,0.143,0,0,0
00Q4153IAO8Q43OQZP,Christine Robinson,"Johnson, Roberts and Ross",Software,1350490.73,Web Download,Open - Not Contacted,7,0.331,0,0,0
00QSX7AVNTGKWBE87Q,Amy Garcia,"Simmons, Hardy and Boyd",Healthcare,20278305.8,Web Download,Open - Not Contacted,6,0.247,0,0,0
00QTEXGCRYPNFLMYCP,Kathy Young,Olson-Cox,Energy,3968335.93,Web Download,Unqualified,3,0.274,0,0,0
00QVKWM3I3CBV605X4,Kimberly Fox,"Brown, Ferguson and Daniels",E-Commerce,446782.15,Web Download,Open - Not Contacted,10,0.259,1,0,0
00QANFVUALDSDPBQBM,Lisa Odom,"Castaneda, Gutierrez and Jefferson",Manufacturing,12761341.22,Partner Referral,Converted,7,0.274,1,0,1
00Q9IE6VCG8M2Y1AM5,William Lee,Brown-Lewis,Education,539444.35,Email,Converted,7,0.357,2,0,1
00Q9VS5Z17MB581H8U,Jill Pineda,Moore and Sons,Financial Services,1965753.39,Trade Show,Working - Contacted,6,0.113,1,0,0
00QW8X4FKCSSD61G7I,Michael Copeland,"Nelson, Rodriguez and Weber",Software,4449231.1,Email,Qualified,1,0.254,0,0,0
00QP66T71RR50ZT1RG,Mr. Sergio Hines MD,"Gonzales, Coleman and Berry",Healthcare,4273545.2,Web Download,Converted,8,0.238,1,1,1
00QWZM1CSAUFVI47Q2,Calvin Cruz,Kent-Johnson,Healthcare,12105537.3,Web,Unqualified,4,0.171,0,0,0
00QE1GKNICF5Z59II2,Jessica Cooper,Curry-Mcdaniel,Healthcare,11026873.95,Web,Nurturing,5,0.095,1,0,0
00Q0UOWYV9XHWRCYCT,Dennis Ray,"Thompson, Fernandez and Jones",Nonprofit,1545934.49,Web,Nurturing,8,0.108,0,1,0
00QDGSCEO9ZY2R3IQB,Mark Robinson,"Powers, Hernandez and Allen",Healthcare,1000257.03,Web,Converted,11,0.224,1,1,1
00QXF10J1S8YW7O5BZ,Erica Frank,Miller-Foster,Financial Services,6577569.39,Web Download,Converted,10,0.239,1,1,1
00Q3K920O245V6FO5A,Derrick Thomas,"Bryant, Johnson and Miller",E-Commerce,1245823.44,Web,Nurturing,7,0.201,0,0,0
00Q2NHB3BZZ4ZLWEAY,Matthew Cannon,Cox-Flores,Software,1975514.18,Web Download,Converted,9,0.296,1,0,1
00QZMKQZZM73J2XM4W,Jesus Williams,Fry-Rojas,Education,1009319.28,Email,Converted,6,0.353,1,1,1
00QFHCY514YWPS7R0E,Catherine Singh,Clark Ltd,Manufacturing,15724303.16,Trade Show,Converted,5,0.218,1,1,1
00QUW8FY61297WD3VR,Trevor Cook,Lopez-Branch,Manufacturing,2977321.22,Email,Unqualified,5,0.36,0,0,0
00QVZK7LKVO0OGXI9J,Katie Dennis,Macdonald LLC,Financial Services,1144894.19,Trade Show,Working - Contacted,4,0.148,1,0,0
00QIVKESDKP0EV2WPR,Angela Jones,"Lawrence, Fritz and Anderson",E-Commerce,6624446.89,Purchased List,Unqualified,2,0.083,0,0,0
00Q4FNAM5XZJUBGZ09,Kevin Tran,Brown-Davis,Software,2703884.22,Web Download,Open - Not Contacted,5,0.226,0,0,0
00Q2Z6O0S2OJHDCR50,Hannah Davila,Smith LLC,Financial Services,34559640.03,Web Download,Converted,8,0.269,1,1,1
00QY5QY8QXMPLKYSOC,Tommy Estrada,Norton PLC,Financial Services,3052732.88,Web,Working - Contacted,10,0.19,0,0,0
00Q02G423NTNIAQEQL,Douglas Carlson,Jackson Group,Healthcare,26088483.79,Web Download,Converted,9,0.377,3,0,1
00QQL6Q9BZQMKHI7JC,Amanda Obrien DDS,Harris-Miller,Energy,10181741.73,Partner Referral,Open - Not Contacted,2,0.184,0,0,0
00Q6K17UI83JUSJ3FI,Patrick Edwards,Ward-Vega,Software,5271166.09,Web,Converted,7,0.193,1,0,1
00QKHDNVBVOSACEDXL,Dr. James Whitehead,"Welch, Bailey and Gonzalez",Software,3841712.73,Trade Show,Open - Not Contacted,5,0.207,0,1,0
00QMEP1P8B70H36G7U,Melissa Larson,Garcia-Johnson,Manufacturing,2232054.5,Email,Converted,10,0.348,2,0,1
00Q3CV46QY7SXGEJ7Z,Nicole Rodriguez,"Stone, Rogers and Henson",Software,6209997.73,Partner Referral,Nurturing,1,0.214,1,0,0
00QPJGC55V56CXG1LP,Kristen Martin,Davis-Mendez,E-Commerce,4715159.09,Phone Inquiry,Working - Contacted,1,0.136,0,1,0
00Q44L4MH5NNNE1Y6G,Laurie Gonzales,Murphy Ltd,E-Commerce,13989622.87,Partner Referral,Converted,10,0.105,1,1,1
00QC4PAU8LM5ZEC0CH,Robert Anderson,"White, Scott and Anderson",Financial Services,11374510.56,Other,Nurturing,2,0.107,0,1,0
00QL4KQ09IF324B7DA,Sara Coleman,"Parker, White and Pollard",Education,9383178.92,Trade Show,Working - Contacted,7,0.151,1,0,0
00Q41YKR85KH44CWQO,Robert Lee,Bryant-Mills,Healthcare,8410712.79,Partner Referral,Converted,5,0.273,1,1,1
00Q9EKREMQ2K38XC08,Sara Sloan,Stein PLC,Healthcare,2989215.8,Email,Converted,8,0.267,3,0,1
00Q0K2AQ79O91BFRX9,Catherine Pope,Chapman and Sons,Software,2162276.71,Web Download,Converted,13,0.211,2,0,1
00Q6NX4HRDFNQC22X6,Maurice Coleman,Key Ltd,Nonprofit,377153.51,Web,Open - Not Contacted,8,0.196,0,0,0
00QYWVWU9NPBH7IQGX,Lori Lewis,Chase Inc,Education,9464779.91,Web Download,Working - Contacted,4,0.319,0,1,0
00QT6BRLAEZKCYEIT7,Patricia Brooks,Mills Group,Software,4579496.25,Web Download,Converted,12,0.313,1,0,1
00QAMBKW5L5XGPEDBG,Allison Fox,"Smith, Martin and Hammond",Financial Services,11792482.55,Web,Converted,8,0.172,2,0,1
00QCS0EVAHV9YZ1996,Christina Jordan,"Gonzales, Cook and Turner",Logistics,2409277.17,Email,Working - Contacted,7,0.239,1,0,0
00Q8R09HQNCEA6BI6H,Michael Garcia,"Potter, Coleman and Murphy",Energy,62236147.61,Purchased List,Nurturing,2,0.043,0,0,0
00QOYY8YQCGMXM8UNV,Jason Martinez,Chapman Group,Nonprofit,899824.04,Email,Open - Not Contacted,5,0.27,0,0,0
00QRTMBM3OIE22DL4C,Jennifer Taylor,Floyd-Wyatt,Financial Services,1986592.94,Email,Open - Not Contacted,11,0.363,0,0,0
00Q00YF4Z1P9GQRDGA,Amy Stewart,Miller Ltd,Healthcare,745240.17,Web,Qualified,8,0.141,0,0,0
00Q6CU1QUH01F0UOK9,Aaron Miller,Martin Ltd,Education,4923894.04,Web Download,Open - Not Contacted,11,0.341,0,0,0
00Q2VWD4WSW1MMM6H9,Connor Cummings,"Salinas, Adams and Schmidt",Nonprofit,1472193.74,Email,Qualified,5,0.308,0,0,0
00QNYWR3IKCE40BEMO,Zachary Garza,Riley Ltd,Energy,73812445.4,Purchased List,Qualified,4,0.115,0,1,0
00QPDZMNGYCPTUZWH7,Scott Daniels,Johnson Inc,E-Commerce,15256440.77,Web,Converted,6,0.188,1,0,1
00QJATDY15EECLHK3E,Crystal Arroyo,Roberts Ltd,E-Commerce,14877566.83,Web Download,Working - Contacted,9,0.268,0,1,0
00Q09HGWNA4UT0NNKE,Tyler Solomon,Gill-Miller,Software,2799497.0,Phone Inquiry,Open - Not Contacted,5,0.192,2,0,0
00Q0M72ZGI6158J5AB,Gary Huang,"Robbins, Ingram and Bowman",Nonprofit,1540362.52,Trade Show,Qualified,4,0.236,0,0,0
00Q17E5ZI3MP4DQYVS,Richard Schultz,Torres-Odonnell,E-Commerce,15196917.46,Purchased List,Working - Contacted,4,0.033,0,0,0
00Q2KXIAKE0IFPQK2J,Angelica Stein,Townsend-Rodriguez,Nonprofit,857809.24,Phone Inquiry,Nurturing,2,0.101,0,0,0
00QEH8WRELRYN8OP2O,Marcus Stokes,Mora-Ward,Financial Services,4760348.05,Web Download,Converted,9,0.292,1,1,1
00QJ0J6AFW5ON7RBF8,Laura Jackson,Santos LLC,Software,3513643.62,Trade Show,Open - Not Contacted,1,0.188,0,0,0
00QXABDROTZ333HJ8F,Danny Hart,"Jordan, Sandoval and Bell",Logistics,4379167.41,Web,Unqualified,5,0.162,0,0,0
00QBBRXK3UEZWDBSBD,Lisa Avery,Fernandez-Weaver,Logistics,25322080.07,Email,Open - Not Contacted,5,0.25,0,0,0
00Q03Z0UJVZDENZYPB,James Jackson,"Edwards, Hull and Harper",Financial Services,4489345.54,Email,Open - Not Contacted,7,0.3,0,0,0
00QP7XJVDP0YQPTSKM,Kristine Dunn,"Jensen, Vaughn and Brady",Manufacturing,12810839.13,Purchased List,Open - Not Contacted,4,0.113,0,0,0
